"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2017","20.6300","21.5000","21.5900","19.7200","440.78K","-4.05%"
"Jun 21, 2017","19.1700","20.6300","21.0400","17.6900","685.45K","-7.08%"
"Jun 22, 2017","19.3500","19.1700","19.6500","18.4000","338.55K","0.94%"
"Jun 23, 2017","19.7500","19.3500","20.0700","19.2500","225.02K","2.07%"
"Jun 24, 2017","18.3400","19.7500","19.7500","17.7700","332.76K","-7.14%"
"Jun 25, 2017","18.4200","18.3400","21.2700","17.4500","890.55K","0.44%"
"Jun 26, 2017","17.6500","18.4200","19.7500","14.7900","1.27M","-4.18%"
"Jun 27, 2017","18.2000","17.6500","18.3600","15.0500","1.14M","3.12%"
"Jun 28, 2017","18.7300","18.2000","19.2200","17.0000","700.70K","2.91%"
"Jun 29, 2017","17.7500","18.7300","18.9200","17.5800","450.26K","-5.23%"
"Jun 30, 2017","17.4000","17.7500","18.5600","17.0100","258.45K","-1.97%"
"Jul 01, 2017","16.5000","17.4000","17.5500","15.8600","281.99K","-5.17%"
"Jul 02, 2017","17.4400","16.5000","17.5900","15.9500","443.37K","5.70%"
"Jul 03, 2017","17.1900","17.4400","17.9100","16.8200","445.15K","-1.43%"
"Jul 04, 2017","17.4000","17.1900","18.1600","17.1100","362.94K","1.22%"
"Jul 05, 2017","17.3400","17.4000","17.5800","16.8200","195.02K","-0.34%"
"Jul 06, 2017","17.5600","17.3400","17.7600","17.0000","187.13K","1.27%"
"Jul 07, 2017","16.0800","17.5600","17.7000","15.6100","281.04K","-8.43%"
"Jul 08, 2017","16.2800","16.0800","16.3800","14.5000","434.64K","1.24%"
"Jul 09, 2017","15.5600","16.2800","16.8000","15.5600","234.63K","-4.42%"
"Jul 10, 2017","14.2000","15.5600","17.3000","13.4400","833.91K","-8.74%"
"Jul 11, 2017","14.0300","14.2000","15.4100","12.0000","1.00M","-1.20%"
"Jul 12, 2017","18.7500","14.0300","19.5000","13.1800","2.22M","33.64%"
