"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 04, 2021","0.9996","0.9998","0.9998","0.9994","1.44B","-0.02%"
"Jun 03, 2021","0.9998","1.0000","1.0000","0.9998","1.17B","-0.02%"
"Jun 02, 2021","1.0000","1.0002","1.0003","1.0000","1.43B","-0.03%"
"Jun 01, 2021","1.0003","0.9996","1.0003","0.9996","1.49B","0.07%"
"May 31, 2021","0.9996","0.9995","0.9997","0.9991","1.05B","0.01%"
"May 30, 2021","0.9995","0.9993","0.9997","0.9993","818.90M","0.02%"
"May 29, 2021","0.9993","0.9996","0.9997","0.9993","959.14M","-0.04%"
"May 28, 2021","0.9997","0.9990","0.9998","0.9989","1.24B","0.07%"
"May 27, 2021","0.9990","0.9987","0.9992","0.9986","1.05B","0.03%"
"May 26, 2021","0.9987","0.9989","0.9991","0.9984","1.18B","-0.03%"
"May 25, 2021","0.9990","0.9989","0.9990","0.9983","1.39B","0.01%"
"May 24, 2021","0.9989","0.9986","0.9989","0.9985","1.94B","0.03%"
"May 23, 2021","0.9986","0.9990","0.9995","0.9986","1.90B","-0.05%"
"May 22, 2021","0.9991","0.9984","0.9992","0.9984","1.21B","0.09%"
"May 21, 2021","0.9982","0.9980","0.9990","0.9978","2.46B","0.02%"
"May 20, 2021","0.9980","0.9982","0.9988","0.9978","2.84B","-0.01%"
"May 19, 2021","0.9981","0.9993","1.0005","0.9967","4.84B","-0.12%"
"May 18, 2021","0.9993","0.9996","0.9998","0.9987","1.35B","-0.03%"
"May 17, 2021","0.9996","0.9996","0.9997","0.9989","2.04B","0.01%"
"May 16, 2021","0.9995","0.9995","1.0003","0.9994","1.81B","0.00%"
"May 15, 2021","0.9995","0.9990","0.9995","0.9988","1.44B","0.04%"
"May 14, 2021","0.9991","0.9999","0.9999","0.9984","2.05B","-0.08%"
"May 13, 2021","0.9999","1.0002","1.0002","0.9988","3.01B","-0.03%"
"May 12, 2021","1.0002","0.9987","1.0002","0.9984","2.04B","0.16%"
"May 11, 2021","0.9986","0.9990","0.9994","0.9983","1.79B","-0.03%"
"May 10, 2021","0.9989","0.9990","0.9990","0.9984","2.38B","0.00%"
"May 09, 2021","0.9989","0.9985","0.9998","0.9985","2.95B","0.04%"
"May 08, 2021","0.9985","0.9991","0.9991","0.9983","1.89B","-0.05%"
