"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 15, 2020","1.0025","1.0084","1.0210","1.0023","29.69M","-0.59%"
"Mar 16, 2020","1.0059","1.0023","1.0073","1.0023","17.87M","0.34%"
"Mar 17, 2020","1.0069","1.0059","1.0265","1.0059","11.47M","0.10%"
"Mar 18, 2020","1.0059","1.0069","1.0094","1.0057","8.77M","-0.11%"
"Mar 19, 2020","1.0035","1.0061","1.0111","1.0034","18.84M","-0.23%"
"Mar 20, 2020","1.0017","1.0035","1.0047","1.0012","19.05M","-0.18%"
"Mar 21, 2020","1.0032","1.0017","1.0039","1.0017","6.39M","0.15%"
"Mar 22, 2020","1.0035","1.0032","1.0054","1.0027","8.50M","0.03%"
"Mar 23, 2020","1.0051","1.0035","1.0062","1.0033","11.48M","0.17%"
"Mar 24, 2020","1.0043","1.0051","1.0065","1.0036","9.04M","-0.09%"
"Mar 25, 2020","1.0032","1.0043","1.0077","1.0029","10.25M","-0.11%"
"Mar 26, 2020","1.0049","1.0032","1.0050","1.0032","6.11M","0.16%"
"Mar 27, 2020","1.0037","1.0049","1.0062","1.0031","6.95M","-0.12%"
"Mar 28, 2020","1.0034","1.0037","1.0061","1.0028","8.35M","-0.02%"
"Mar 29, 2020","1.0036","1.0034","1.0059","1.0032","5.92M","0.01%"
"Mar 30, 2020","1.0040","1.0061","1.0066","1.0038","7.34M","0.04%"
"Mar 31, 2020","1.0035","1.0040","1.0065","1.0033","7.54M","-0.04%"
"Apr 01, 2020","1.0042","1.0036","1.0059","1.0032","10.43M","0.06%"
"Apr 02, 2020","1.0025","1.0042","1.0057","1.0021","10.45M","-0.17%"
"Apr 03, 2020","1.0025","1.0021","1.0040","1.0021","5.94M","0.00%"
"Apr 04, 2020","1.0040","1.0048","1.0050","1.0031","3.31M","0.15%"
"Apr 05, 2020","1.0029","1.0059","1.0061","1.0026","4.19M","-0.11%"
"Apr 06, 2020","1.0021","1.0029","1.0060","1.0016","10.76M","-0.08%"
"Apr 07, 2020","1.0012","1.0021","1.0033","1.0010","10.06M","-0.10%"
"Apr 08, 2020","1.0019","1.0012","1.0028","1.0012","8.11M","0.08%"
"Apr 09, 2020","1.0018","1.0019","1.0031","1.0016","8.57M","-0.01%"
"Apr 10, 2020","1.0022","1.0018","1.0040","1.0018","15.89M","0.04%"
"Apr 11, 2020","1.0027","1.0027","1.0038","1.0023","4.38M","0.06%"
"Apr 12, 2020","1.0023","1.0027","1.0045","1.0022","8.09M","-0.04%"
"Apr 13, 2020","1.0027","1.0023","1.0044","1.0022","9.08M","0.04%"
"Apr 14, 2020","1.0023","1.0031","1.0044","1.0019","7.24M","-0.04%"
"Apr 15, 2020","1.0027","1.0023","1.0056","1.0023","6.35M","0.03%"
"Apr 16, 2020","1.0026","1.0026","1.0063","1.0021","11.27M","-0.01%"
"Apr 17, 2020","1.0025","1.0026","1.0040","1.0017","5.21M","-0.01%"
"Apr 18, 2020","1.0020","1.0025","1.0054","1.0020","5.81M","-0.05%"
"Apr 19, 2020","1.0025","1.0020","1.0044","1.0020","5.52M","0.06%"
"Apr 20, 2020","1.0019","1.0025","1.0049","1.0013","11.80M","-0.06%"
"Apr 21, 2020","1.0025","1.0019","1.0037","1.0019","7.04M","0.05%"
"Apr 22, 2020","1.0021","1.0025","1.0056","1.0018","6.83M","-0.04%"
"Apr 23, 2020","1.0012","1.0021","1.0037","1.0012","9.33M","-0.09%"
"Apr 24, 2020","1.0016","1.0018","1.0025","1.0005","9.58M","0.03%"
"Apr 25, 2020","1.0011","1.0016","1.0018","1.0006","8.78M","-0.04%"
"Apr 26, 2020","1.0010","1.0011","1.0016","1.0006","6.59M","-0.01%"
"Apr 27, 2020","1.0014","1.0010","1.0016","1.0009","9.29M","0.04%"
"Apr 28, 2020","1.0015","1.0014","1.0016","1.0009","10.28M","0.01%"
"Apr 29, 2020","1.0008","1.0015","1.0020","1.0007","21.52M","-0.07%"
"Apr 30, 2020","1.0007","1.0008","1.0013","0.9986","24.99M","-0.01%"
"May 01, 2020","1.0006","1.0007","1.0014","0.9997","8.88M","-0.01%"
"May 02, 2020","1.0010","1.0006","1.0014","1.0004","6.41M","0.04%"
"May 03, 2020","1.0006","1.0007","1.0010","0.9999","9.16M","-0.04%"
"May 04, 2020","1.0006","1.0007","1.0013","1.0002","17.15M","-0.01%"
"May 05, 2020","1.0007","1.0007","1.0011","1.0000","7.95M","0.01%"
"May 06, 2020","1.0010","1.0007","1.0013","1.0000","9.22M","0.03%"
"May 07, 2020","1.0011","1.0006","1.0015","1.0003","14.41M","0.02%"
"May 08, 2020","1.0007","1.0011","1.0014","1.0001","14.97M","-0.04%"
"May 09, 2020","1.0002","1.0007","1.0007","0.9999","14.78M","-0.05%"
"May 10, 2020","1.0006","1.0003","1.0024","1.0000","24.41M","0.04%"
"May 11, 2020","1.0006","1.0005","1.0013","1.0002","20.12M","0.00%"
"May 12, 2020","1.0007","1.0004","1.0009","1.0002","12.37M","0.01%"
"May 13, 2020","1.0010","1.0007","1.0012","1.0003","14.29M","0.03%"
"May 14, 2020","1.0003","1.0010","1.0010","0.9998","15.40M","-0.06%"
"May 15, 2020","1.0000","1.0003","1.0007","0.9988","3.80M","-0.04%"
"May 16, 2020","0.9999","1.0000","1.0004","0.9996","5.66M","0.00%"
"May 17, 2020","0.9998","0.9999","1.0004","0.9996","7.45M","-0.01%"
"May 18, 2020","0.9997","0.9998","1.0000","0.9993","11.67M","-0.01%"
"May 19, 2020","1.0002","0.9997","1.0005","0.9994","24.17M","0.05%"
"May 20, 2020","0.9999","1.0002","1.0004","0.9993","15.48M","-0.03%"
"May 21, 2020","0.9997","0.9999","1.0002","0.9992","15.68M","-0.02%"
"May 22, 2020","1.0002","0.9997","1.0005","0.9995","12.78M","0.05%"
"May 23, 2020","1.0003","1.0003","1.0006","1.0000","5.94M","0.01%"
"May 24, 2020","0.9998","1.0003","1.0009","0.9995","8.18M","-0.05%"
"May 25, 2020","1.0003","0.9998","1.0010","0.9998","8.21M","0.05%"
"May 26, 2020","1.0005","1.0003","1.0015","1.0003","6.05M","0.01%"
"May 27, 2020","1.0002","1.0005","1.0019","0.9999","10.55M","-0.03%"
"May 28, 2020","1.0000","1.0002","1.0011","0.9998","10.45M","-0.01%"
"May 29, 2020","0.9997","1.0000","1.0002","0.9992","9.07M","-0.04%"
"May 30, 2020","0.9998","1.0000","1.0003","0.9993","13.33M","0.01%"
"May 31, 2020","0.9993","0.9995","1.0001","0.9992","11.57M","-0.05%"
"Jun 01, 2020","1.0017","0.9993","1.0028","0.9989","13.97M","0.24%"
"Jun 02, 2020","1.0001","1.0017","1.0024","0.9992","25.42M","-0.16%"
"Jun 03, 2020","1.0000","1.0001","1.0011","0.9996","11.02M","-0.01%"
"Jun 04, 2020","1.0000","1.0003","1.0004","0.9997","6.46M","0.00%"
"Jun 05, 2020","0.9997","1.0000","1.0004","0.9994","7.44M","-0.03%"
"Jun 06, 2020","0.9999","0.9997","1.0003","0.9996","4.45M","0.02%"
"Jun 07, 2020","1.0001","0.9999","1.0004","0.9996","10.16M","0.01%"
"Jun 08, 2020","1.0004","1.0001","1.0005","0.9998","7.89M","0.03%"
"Jun 09, 2020","1.0005","1.0004","1.0007","0.9994","8.90M","0.01%"
"Jun 10, 2020","1.0007","1.0004","1.0009","0.9999","9.44M","0.02%"
"Jun 11, 2020","0.9992","1.0007","1.0012","0.9983","14.30M","-0.14%"
"Jun 12, 2020","0.9997","0.9992","1.0002","0.9992","7.71M","0.05%"
"Jun 13, 2020","1.0001","0.9997","1.0003","0.9997","3.20M","0.04%"
"Jun 14, 2020","0.9998","1.0001","1.0004","0.9996","3.77M","-0.03%"
"Jun 15, 2020","1.0005","0.9998","1.0008","0.9994","10.74M","0.08%"
"Jun 16, 2020","1.0003","1.0005","1.0014","0.9999","8.31M","-0.02%"
"Jun 17, 2020","1.0000","1.0003","1.0009","0.9996","10.90M","-0.03%"
"Jun 18, 2020","0.9996","1.0000","1.0009","0.9994","7.76M","-0.04%"
"Jun 19, 2020","0.9995","0.9996","1.0008","0.9992","11.88M","-0.01%"
"Jun 20, 2020","1.0007","0.9995","1.0008","0.9995","7.14M","0.12%"
"Jun 21, 2020","0.9999","1.0013","1.0013","0.9998","5.06M","-0.08%"
"Jun 22, 2020","1.0006","0.9999","1.0009","0.9999","14.12M","0.07%"
"Jun 23, 2020","1.0008","1.0006","1.0012","1.0002","16.56M","0.02%"
"Jun 24, 2020","0.9999","1.0008","1.0015","0.9996","11.47M","-0.10%"
"Jun 25, 2020","1.0001","0.9999","1.0007","0.9996","13.95M","0.02%"
"Jun 26, 2020","1.0001","1.0001","1.0012","0.9995","6.43M","0.01%"
"Jun 27, 2020","0.9997","1.0001","1.0010","0.9995","9.08M","-0.04%"
